,serial_number,uuid,organization_id,doorway_id,doorway_name,sensor_type,kind,hardware_model,is_virtual,status,last_heartbeat,current_disposition,network_addresses,firmware_version,created_at,updated_at,latest_config_change.id,latest_config_change.current_state,latest_config_change.config_version,latest_config_change.set_config_command_id,latest_config_change.completed_at,latest_config_change.created_at,latest_config_change.updated_at
758,B2EZV036,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:11.356Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:6a:78', 'family': 'ipv4', 'address': '192.168.0.169'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:6a:78', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:6a78%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.244Z,2022-01-26T17:41:11.358Z,scg_1007987041616527896,COMPLETE,7,cmd_1007987041616527897,2021-12-17T12:22:20.636150,2021-12-17T12:20:38.228000,2021-12-17T12:22:20.635000
759,B2EZV037,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:18.126Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:a7:f4', 'family': 'ipv4', 'address': '192.168.0.6'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:a7:f4', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:a7f4%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.283Z,2022-01-26T17:41:18.141Z,scg_1007987042539274778,COMPLETE,5,cmd_1007987042539274779,2021-12-17T12:22:24.293811,2021-12-17T12:20:38.475000,2021-12-17T12:22:24.294000
760,B2FAB001,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:30.688Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:13:70', 'family': 'ipv4', 'address': '192.168.0.99'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:13:70', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:1370%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:15:55.613Z,2022-01-26T17:40:30.699Z,scg_1020039979444732387,COMPLETE,4,cmd_1020039979444732388,2022-01-19T18:36:19.386708,2022-01-19T18:34:42.780000,2022-01-19T18:36:19.388000
761,B2FAB002,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:14.027Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:9f:d2', 'family': 'ipv4', 'address': '192.168.0.72'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:9f:d2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:9fd2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-21T00:32:42.452Z,2022-01-26T17:41:14.034Z,scg_1007987045026497054,COMPLETE,7,cmd_1007987045026497055,2021-12-17T12:21:46.251786,2021-12-17T12:20:39.050000,2021-12-17T12:21:46.251000
762,B2FAB003,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:26.589Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:63:4a', 'family': 'ipv4', 'address': '192.168.0.128'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:63:4a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:634a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:15:56.016Z,2022-01-26T17:41:26.596Z,scg_1007987046150570528,COMPLETE,4,cmd_1007987046150570529,2021-12-17T12:21:44.728452,2021-12-17T12:20:39.323000,2021-12-17T12:21:44.727000
763,B2FAB008,,org_940597231667381009,,,ob1,openarea,oa1,False,error,2022-01-24T17:37:02.281Z,Unavailable,"[{'if': 'wlan0', 'mac': '08:be:ac:1c:1e:e0', 'family': 'ipv4', 'address': '10.88.37.3'}, {'if': 'wlan0', 'mac': '08:be:ac:1c:1e:e0', 'family': 'ipv6', 'address': 'fe80::abe:acff:fe1c:1ee0%wlan0'}]",11052-64d332b-IOT-225-telemetry-web-proxy-support-oa-internal,2021-09-07T18:23:09.242Z,2022-01-24T17:41:01.638Z,scg_1021830167384818140,COMPLETE,6,cmd_1021830167384818141,2022-01-24T17:09:23.194378,2022-01-24T17:08:16.617000,2022-01-24T17:09:23.200000
764,B2FAB011,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:45.342Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:99:e8', 'family': 'ipv4', 'address': '192.168.0.133'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:99:e8', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:99e8%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-19T21:51:06.849Z,2022-01-26T17:40:45.341Z,scg_1007987048344191524,COMPLETE,5,cmd_1007987048344191525,2021-12-17T12:22:13.750027,2021-12-17T12:20:39.833000,2021-12-17T12:22:13.749000
765,B2FAB012,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:52.402Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:ad:3a', 'family': 'ipv4', 'address': '192.168.0.141'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:ad:3a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:ad3a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-21T00:32:42.345Z,2022-01-26T17:40:52.405Z,scg_1007987049355018790,COMPLETE,7,cmd_1007987049355018791,2021-12-17T12:22:06.985481,2021-12-17T12:20:40.079000,2021-12-17T12:22:06.984000
766,B2FAB013,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:43.130Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:d0', 'family': 'ipv4', 'address': '192.168.0.200'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:d0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:a8d0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-21T00:32:42.356Z,2022-01-26T17:40:43.131Z,scg_1007987050487480872,COMPLETE,5,cmd_1007987050487480873,2021-12-17T12:22:33.423110,2021-12-17T12:20:40.349000,2021-12-17T12:22:33.422000
767,B2FAB014,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:27.267Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:56:c8', 'family': 'ipv4', 'address': '192.168.0.37'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:56:c8', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:56c8%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-21T00:32:42.366Z,2022-01-26T17:41:27.270Z,scg_1007987051561222698,COMPLETE,6,cmd_1007987051561222699,2021-12-17T12:21:41.266797,2021-12-17T12:20:40.606000,2021-12-17T12:21:41.265000
768,B2FAB015,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:19.291Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:84:02', 'family': 'ipv4', 'address': '192.168.0.77'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:84:02', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:8402%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-19T21:55:38.488Z,2022-01-26T17:41:19.301Z,scg_1007987052509135404,COMPLETE,5,cmd_1007987052509135405,2021-12-17T12:22:34.854411,2021-12-17T12:20:40.840000,2021-12-17T12:22:34.852000
769,B2FAB017,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:28.227Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:d0:fa', 'family': 'ipv4', 'address': '192.168.0.122'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:d0:fa', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:d0fa%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-19T21:56:31.811Z,2022-01-26T17:40:28.228Z,scg_1007987053876478510,COMPLETE,5,cmd_1007987053876478511,2021-12-17T12:21:52.854487,2021-12-17T12:20:41.165000,2021-12-17T12:21:52.854000
770,B2FAB062,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:45.708Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0e:59:50', 'family': 'ipv4', 'address': '192.168.0.61'}, {'if': 'eth0', 'mac': 'b8:80:4f:0e:59:50', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0e:5950%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:13:57.619Z,2022-01-26T17:40:45.713Z,scg_1007987054979580464,COMPLETE,4,cmd_1007987054979580465,2021-12-17T12:21:54.665570,2021-12-17T12:20:41.414000,2021-12-17T12:21:54.664000
771,B2FAG008,,org_940597231667381009,drw_966437619804144274,Brooklyn: Testing Unit,ob1,openarea,oa1,False,error,,Unavailable,,,2021-08-24T18:44:46.370Z,2021-12-17T12:20:41.678Z,scg_1007987056061710898,COMMAND_IN_FLIGHT,4,cmd_1007987056061710899,,2021-12-17T12:20:41.685000,2021-12-17T12:20:41.694000
772,B2FAG030,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:14:00.124Z,2022-01-25T16:41:59.742Z,scg_1001915375073361967,COMMAND_IN_FLIGHT,1,cmd_1001915375073361968,,2021-11-30T18:14:00.134000,2021-11-30T18:14:00.140000
773,B2FAG057,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:22.913Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:ad:72', 'family': 'ipv4', 'address': '192.168.0.203'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:ad:72', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:ad72%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:15:41.493Z,2022-01-26T17:41:22.918Z,scg_1007987057173201460,COMPLETE,4,cmd_1007987057173201461,2021-12-17T12:22:34.291229,2021-12-17T12:20:41.945000,2021-12-17T12:22:34.290000
774,B2FAG077,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:13:55.637Z,2022-01-25T16:41:59.810Z,scg_1001915356270297099,COMMAND_IN_FLIGHT,1,cmd_1001915356270297100,,2021-11-30T18:13:55.648000,2021-11-30T18:13:55.656000
775,B2FAJ008,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:31.996Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:03:9a', 'family': 'ipv4', 'address': '192.168.0.127'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:03:9a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:39a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:15:27.027Z,2022-01-26T17:40:32.001Z,scg_1007987058309857846,COMPLETE,5,cmd_1007987058309857847,2021-12-17T12:22:37.067815,2021-12-17T12:20:42.213000,2021-12-17T12:22:37.067000
776,B2FAJ033,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:34.745Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:da:0a', 'family': 'ipv4', 'address': '192.168.0.159'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:da:0a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:da0a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:14:02.164Z,2022-01-26T17:40:34.748Z,scg_1007987059274547768,COMPLETE,4,cmd_1007987059274547769,2021-12-17T12:22:27.471458,2021-12-17T12:20:42.443000,2021-12-17T12:22:27.476000
777,B2FAJ041,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:54.844Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0e:59:1a', 'family': 'ipv4', 'address': '192.168.0.7'}, {'if': 'eth0', 'mac': 'b8:80:4f:0e:59:1a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0e:591a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:15:15.410Z,2022-01-26T17:40:54.848Z,scg_1007987060348289594,COMPLETE,4,cmd_1007987060348289595,2021-12-17T12:22:13.798899,2021-12-17T12:20:42.705000,2021-12-17T12:22:13.796000
778,B2FAK006,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:50.067Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:11:e6', 'family': 'ipv4', 'address': '192.168.0.28'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:11:e6', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:11e6%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:14:00.968Z,2022-01-26T17:40:50.077Z,scg_1007987061476557372,COMPLETE,4,cmd_1007987061476557373,2021-12-17T12:22:08.159187,2021-12-17T12:20:42.971000,2021-12-17T12:22:08.158000
779,B2FAK019,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:15:18.015Z,2022-01-25T16:41:59.862Z,scg_1001915701797061622,COMMAND_IN_FLIGHT,1,cmd_1001915701797061623,,2021-11-30T18:15:18.023000,2021-11-30T18:15:18.031000
780,B2FAK060,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:15:20.183Z,2022-01-25T16:41:59.911Z,scg_1001915710856758271,COMMAND_IN_FLIGHT,1,cmd_1001915710856757249,,2021-11-30T18:15:20.198000,2021-11-30T18:15:20.203000
781,B2FAK068,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:38.408Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:e1:60', 'family': 'ipv4', 'address': '192.168.0.186'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:e1:60', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:e160%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:14:03.560Z,2022-01-26T17:40:38.412Z,scg_1007987062592242238,COMPLETE,4,cmd_1007987062592242239,2021-12-17T12:21:51.558377,2021-12-17T12:20:43.234000,2021-12-17T12:21:51.559000
782,B2FDD003,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:09.252Z,2022-01-25T16:41:59.976Z,scg_1001913903405335495,COMMAND_IN_FLIGHT,1,cmd_1001913903405335496,,2021-11-30T18:08:09.265000,2021-11-30T18:08:09.272000
783,B2FDE001,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:10.243Z,2022-01-25T16:42:00.035Z,scg_1001913907603833805,COMMAND_IN_FLIGHT,1,cmd_1001913907603833806,,2021-11-30T18:08:10.252000,2021-11-30T18:08:10.257000
784,B2FDE002,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:21.948Z,2022-01-25T16:42:00.085Z,scg_1001913956677189724,COMMAND_IN_FLIGHT,1,cmd_1001913956677189725,,2021-11-30T18:08:21.957000,2021-11-30T18:08:21.961000
785,B2FDE003,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:48.951Z,2022-01-25T16:49:36.954Z,scg_1001914069910815124,COMMAND_IN_FLIGHT,1,cmd_1001914069910815125,,2021-11-30T18:08:48.967000,2021-11-30T18:08:48.976000
786,B2FDE006,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:26.461Z,2022-01-25T16:49:37.120Z,scg_1001913975597695119,COMMAND_IN_FLIGHT,1,cmd_1001913975597695120,,2021-11-30T18:08:26.469000,2021-11-30T18:08:26.491000
787,B2FDH024,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:25.643Z,2022-01-25T16:49:37.172Z,scg_1001913972166754435,COMMAND_IN_FLIGHT,1,cmd_1001913972166754436,,2021-11-30T18:08:25.657000,2021-11-30T18:08:25.666000
788,B2FDH034,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:25.851Z,2022-01-25T16:49:37.219Z,scg_1001913973047558278,COMMAND_IN_FLIGHT,1,cmd_1001913973047558279,,2021-11-30T18:08:25.857000,2021-11-30T18:08:25.862000
789,B2FDJ024,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:28.649Z,2022-01-25T16:49:37.265Z,scg_1001913984770637997,COMMAND_IN_FLIGHT,1,cmd_1001913984770637998,,2021-11-30T18:08:28.661000,2021-11-30T18:08:28.670000
790,B2FDM010,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:29.308Z,2022-01-25T23:10:47.762Z,scg_1022283782176113119,COMMAND_IN_FLIGHT,2,cmd_1022283782176113120,,2022-01-25T23:10:47.770000,2022-01-25T23:10:47.780000
791,B2FDM018,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:27.375Z,2022-01-25T16:49:37.313Z,scg_1001913979355791515,COMMAND_IN_FLIGHT,1,cmd_1001913979355791516,,2021-11-30T18:08:27.391000,2021-11-30T18:08:27.417000
792,B2FDM031,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:07:55.692Z,2022-01-25T16:42:00.205Z,scg_1001913846568321855,COMMAND_IN_FLIGHT,1,cmd_1001913846568321856,,2021-11-30T18:07:55.698000,2021-11-30T18:07:55.703000
793,B2FDM044,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:26.043Z,2022-01-25T16:49:37.391Z,scg_1001913973831893129,COMMAND_IN_FLIGHT,1,cmd_1001913973831893130,,2021-11-30T18:08:26.063000,2021-11-30T18:08:26.073000
794,B2FDN012,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:07:59.431Z,2022-01-25T16:42:00.260Z,scg_1001913862250824550,COMMAND_IN_FLIGHT,1,cmd_1001913862250824551,,2021-11-30T18:07:59.438000,2021-11-30T18:07:59.442000
795,B2FDR021,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:25.440Z,2022-01-25T16:49:37.460Z,scg_1001913971319505024,COMMAND_IN_FLIGHT,1,cmd_1001913971319505025,,2021-11-30T18:08:25.451000,2021-11-30T18:08:25.461000
796,B2FDR032,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:50.598Z,2022-01-25T16:42:00.319Z,scg_1001914076848193961,COMMAND_IN_FLIGHT,1,cmd_1001914076848193962,,2021-11-30T18:08:50.608000,2021-11-30T18:08:50.615000
797,B2FDR043,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:08.191Z,2022-01-25T16:49:37.514Z,scg_1001913898980344763,COMMAND_IN_FLIGHT,1,cmd_1001913898980344764,,2021-11-30T18:08:08.197000,2021-11-30T18:08:08.202000
798,B2FDS057,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:16.768Z,2022-01-25T16:49:37.563Z,scg_1001913934908751895,COMMAND_IN_FLIGHT,1,cmd_1001913934908751896,,2021-11-30T18:08:16.782000,2021-11-30T18:08:16.789000
799,B2FDS063,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:13.994Z,2022-01-25T16:42:00.385Z,scg_1001913923328279540,COMMAND_IN_FLIGHT,1,cmd_1001913923328279541,,2021-11-30T18:08:14.005000,2021-11-30T18:08:14.011000
800,B2FDU003,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:48.490Z,2022-01-25T16:49:37.614Z,scg_1001914068010795406,COMMAND_IN_FLIGHT,1,cmd_1001914068010795407,,2021-11-30T18:08:48.500000,2021-11-30T18:08:48.508000
801,B2FEA012,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:07:58.674Z,2022-01-25T16:42:00.433Z,scg_1001913859037987677,COMMAND_IN_FLIGHT,1,cmd_1001913859037987678,,2021-11-30T18:07:58.688000,2021-11-30T18:07:58.698000
802,B2FEA015,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:08:00.889Z,2022-01-25T16:42:00.483Z,scg_1001913868336759669,COMMAND_IN_FLIGHT,1,cmd_1001913868336759670,,2021-11-30T18:08:00.903000,2021-11-30T18:08:00.913000
803,B2FEA016,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:07:52.197Z,2022-01-25T23:10:48.239Z,scg_1022283782176113143,COMMAND_IN_FLIGHT,2,cmd_1022283782176113144,,2022-01-25T23:10:48.246000,2022-01-25T23:10:48.257000
804,B2FEA020,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:07:50.259Z,2022-01-25T16:42:00.580Z,scg_1001913823759696637,COMMAND_IN_FLIGHT,1,cmd_1001913823759696638,,2021-11-30T18:07:50.271000,2021-11-30T18:07:50.283000
805,B2FEB006,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:06:30.726Z,2022-01-25T16:42:00.634Z,scg_1001913490153144446,COMMAND_IN_FLIGHT,1,cmd_1001913490153144447,,2021-11-30T18:06:30.742000,2021-11-30T18:06:30.757000
806,B2FEC004,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:05:59.101Z,2022-01-25T23:10:47.278Z,scg_1022283782176113093,COMMAND_IN_FLIGHT,2,cmd_1022283782176113094,,2022-01-25T23:10:47.285000,2022-01-25T23:10:47.294000
807,B2FEF006,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:02:07.145Z,2022-01-25T23:10:47.466Z,scg_1022283782176113103,COMMAND_IN_FLIGHT,2,cmd_1022283782176113104,,2022-01-25T23:10:47.472000,2022-01-25T23:10:47.481000
808,B2FEG009,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:59:01.784Z,2022-01-25T16:49:37.657Z,scg_1001911607153918279,COMMAND_IN_FLIGHT,1,cmd_1001911607153918280,,2021-11-30T17:59:01.802000,2021-11-30T17:59:01.813000
809,B2FEG014,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:01:58.256Z,2022-01-25T16:42:00.895Z,scg_1001912347347911249,COMMAND_IN_FLIGHT,1,cmd_1001912347347911250,,2021-11-30T18:01:58.266000,2021-11-30T18:01:58.272000
810,B2FEG019,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:01:57.254Z,2022-01-25T16:42:00.949Z,scg_1001912343157801541,COMMAND_IN_FLIGHT,1,cmd_1001912343157801542,,2021-11-30T18:01:57.262000,2021-11-30T18:01:57.270000
811,B2FEG037,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:01:52.432Z,2022-01-25T23:11:53.980Z,scg_1022284061256712742,COMMAND_IN_FLIGHT,2,cmd_1022284061256712743,,2022-01-25T23:11:53.985000,2022-01-25T23:11:53.991000
812,B2FEG046,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:01:55.472Z,2022-01-25T16:42:01.015Z,scg_1001912335666774576,COMMAND_IN_FLIGHT,1,cmd_1001912335666774577,,2021-11-30T18:01:55.485000,2021-11-30T18:01:55.495000
813,B2FEG049,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:59:09.973Z,2022-01-25T16:49:37.750Z,scg_1001911641513656743,COMMAND_IN_FLIGHT,1,cmd_1001911641513656744,,2021-11-30T17:59:09.985000,2021-11-30T17:59:09.995000
814,B2FEG051,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:01:55.948Z,2022-01-25T16:42:01.066Z,scg_1001912337675846198,COMMAND_IN_FLIGHT,1,cmd_1001912337675846199,,2021-11-30T18:01:55.955000,2021-11-30T18:01:55.959000
815,B2FEG056,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:59:13.049Z,2022-01-25T16:42:01.117Z,scg_1001911654448890303,COMMAND_IN_FLIGHT,1,cmd_1001911654448890304,,2021-11-30T17:59:13.056000,2021-11-30T17:59:13.060000
816,B2FEG057,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:59:11.318Z,2022-01-25T16:49:37.801Z,scg_1001911647167578547,COMMAND_IN_FLIGHT,1,cmd_1001911647167578548,,2021-11-30T17:59:11.332000,2021-11-30T17:59:11.342000
817,B2FEG065,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:58:51.884Z,2022-01-25T16:49:37.868Z,scg_1001911565579976947,COMMAND_IN_FLIGHT,1,cmd_1001911565579976948,,2021-11-30T17:58:51.896000,2021-11-30T17:58:51.904000
818,B2FEG067,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:59:08.964Z,2022-01-25T16:42:01.170Z,scg_1001911637285798299,COMMAND_IN_FLIGHT,1,cmd_1001911637285798300,,2021-11-30T17:59:08.980000,2021-11-30T17:59:08.993000
819,B2FEG076,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:59:12.551Z,2022-01-25T16:42:01.228Z,scg_1001911652322378169,COMMAND_IN_FLIGHT,1,cmd_1001911652322378170,,2021-11-30T17:59:12.569000,2021-11-30T17:59:12.583000
820,B2FEH020,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:58:57.771Z,2022-01-25T16:49:37.922Z,scg_1001911590334759203,COMMAND_IN_FLIGHT,1,cmd_1001911590334759204,,2021-11-30T17:58:57.786000,2021-11-30T17:58:57.795000
821,B2FEH021,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:58:57.174Z,2022-01-25T16:49:37.972Z,scg_1001911587843342621,COMMAND_IN_FLIGHT,1,cmd_1001911587843342622,,2021-11-30T17:58:57.188000,2021-11-30T17:58:57.192000
822,B2FEH025,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:58:58.776Z,2022-01-25T16:42:01.280Z,scg_1001911594554229036,COMMAND_IN_FLIGHT,1,cmd_1001911594554229037,,2021-11-30T17:58:58.788000,2021-11-30T17:58:58.797000
823,B2FEQ022,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T17:57:33.922Z,2022-01-25T16:49:38.023Z,scg_1001911238667534798,COMMAND_IN_FLIGHT,1,cmd_1001911238667534799,,2021-11-30T17:57:33.932000,2021-11-30T17:57:33.939000
